game_id,result,reward
362,lose,-20.0
363,lose,-20.0
364,lose,-20.0
365,lose,-20.0
366,win,20.0
367,lose,-20.0
368,lose,-20.0
369,lose,-20.0
370,win,20.0
371,lose,-40.0
372,lose,-10.0
373,lose,-20.0
374,win,20.0
375,win,20.0
376,lose,-20.0
379,lose,-20.0
380,win,20.0
381,lose,-20.0
382,lose,-20.0
383,lose,-20.0
384,lose,-10.0
385,lose,-20.0
386,lose,-10.0
387,win,20.0
388,lose,-10.0
389,win,20.0
390,lose,-20.0
391,win,20.0
392,lose,-20.0
393,lose,-20.0
395,lose,-20.0
396,lose,-20.0
397,lose,-40.0
398,lose,-20.0
399,win,20.0
400,lose,-20.0
402,lose,-10.0
403,lose,-20.0
404,lose,-20.0
405,lose,-10.0
406,lose,-40.0
407,lose,-10.0
408,lose,-20.0
409,lose,-20.0
410,lose,-20.0
411,lose,-20.0
412,lose,-20.0
413,lose,-20.0
414,lose,-20.0
415,win,20.0
416,lose,-20.0
417,lose,-20.0
418,lose,-20.0
419,lose,-20.0
420,lose,-40.0
421,lose,-20.0
422,lose,-20.0
423,lose,-20.0
424,lose,-20.0
425,lose,-20.0
426,win,20.0
427,lose,-10.0
428,lose,-20.0
430,win,30.0
431,win,20.0
432,lose,-40.0
433,win,30.0
434,win,20.0
435,win,20.0
436,win,30.0
437,win,40.0
438,win,20.0
439,lose,-20.0
440,lose,-40.0
441,win,40.0
442,lose,-20.0
443,win,40.0
444,lose,-20.0
445,lose,-20.0
446,win,20.0
447,win,20.0
448,win,20.0
449,win,20.0
450,lose,-10.0
451,win,20.0
452,lose,-20.0
453,lose,-10.0
454,lose,-20.0
455,win,20.0
456,lose,-20.0
457,lose,-10.0
458,lose,-20.0
459,lose,-20.0
460,win,20.0
461,lose,-20.0
462,lose,-20.0
463,win,20.0
464,lose,-10.0
465,lose,-20.0
466,win,20.0
467,win,20.0
468,lose,-40.0
469,lose,-40.0
470,lose,-20.0
471,lose,-20.0
472,lose,-10.0
473,win,20.0
474,lose,-10.0
475,lose,-20.0
476,win,20.0
478,lose,-20.0
479,lose,-20.0
480,lose,-20.0
481,win,20.0
482,lose,-10.0
483,lose,-20.0
484,win,20.0
485,lose,-20.0
486,lose,-20.0
487,lose,-20.0
488,win,20.0
489,lose,-10.0
490,lose,-20.0
491,lose,-20.0
492,lose,-20.0
493,win,20.0
494,win,30.0
495,win,30.0
496,lose,-20.0
497,win,20.0
498,lose,-20.0
499,lose,-10.0
500,win,20.0
501,lose,-10.0
502,win,20.0
503,lose,-20.0
504,win,20.0
505,win,20.0
506,lose,-20.0
507,win,20.0
508,win,20.0
509,lose,-20.0
510,lose,-20.0
511,lose,-20.0
512,lose,-10.0
513,lose,-20.0
514,lose,-20.0
515,win,20.0
516,lose,-10.0
517,lose,-20.0
518,lose,-20.0
520,lose,-20.0
521,lose,-10.0
522,lose,-20.0
523,win,20.0
524,win,20.0
525,win,30.0
526,win,20.0
527,lose,-20.0
528,lose,-20.0
529,lose,-10.0
530,lose,-10.0
531,lose,-20.0
532,win,20.0
533,lose,-20.0
534,lose,-20.0
535,win,20.0
536,lose,-10.0
537,win,20.0
538,win,20.0
539,lose,-20.0
540,lose,-20.0
541,win,20.0
542,lose,-20.0
543,win,20.0
544,lose,-20.0
545,lose,-20.0
546,lose,-20.0
547,lose,-20.0
548,lose,-40.0
549,lose,-20.0
550,lose,-20.0
551,win,20.0
552,lose,-20.0
553,lose,-40.0
554,win,20.0
555,lose,-20.0
556,win,20.0
557,win,20.0
558,win,20.0
559,lose,-40.0
560,win,20.0
561,lose,-10.0
562,lose,-20.0
563,lose,-20.0
564,lose,-40.0
565,lose,-20.0
566,lose,-40.0
567,lose,-20.0
568,win,20.0
569,lose,-20.0
571,win,20.0
573,lose,-20.0
574,win,20.0
575,lose,-20.0
576,win,20.0
577,lose,-20.0
578,lose,-20.0
579,lose,-20.0
580,lose,-20.0
581,lose,-20.0
582,win,40.0
583,lose,-20.0
584,lose,-20.0
585,lose,-20.0
586,win,20.0
587,lose,-10.0
588,lose,-20.0
589,lose,-20.0
590,lose,-20.0
591,win,20.0
592,win,20.0
593,win,40.0
594,lose,-10.0
595,win,20.0
596,win,20.0
597,lose,-20.0
598,win,30.0
599,win,20.0
600,lose,-20.0
601,win,20.0
602,lose,-20.0
603,lose,-20.0
604,win,20.0
606,lose,-20.0
607,lose,-20.0
608,lose,-20.0
609,win,20.0
610,lose,-20.0
611,lose,-10.0
612,lose,-10.0
613,lose,-40.0
614,lose,-20.0
615,win,20.0
616,win,20.0
617,win,20.0
618,lose,-10.0
619,lose,-20.0
620,lose,-20.0
621,lose,-10.0
622,win,30.0
623,lose,-20.0
624,lose,-20.0
625,win,20.0
626,win,30.0
627,lose,-25.0
628,lose,-40.0
629,win,20.0
630,win,20.0
631,lose,-10.0
632,lose,-20.0
633,lose,-10.0
634,lose,-20.0
635,win,40.0
636,lose,-40.0
637,lose,-10.0
638,win,20.0
639,lose,-20.0
641,win,20.0
642,win,20.0
643,lose,-20.0
644,lose,-20.0
645,lose,-20.0
646,lose,-20.0
647,lose,-20.0
648,lose,-20.0
649,lose,-20.0
650,win,20.0
651,win,30.0
652,lose,-20.0
653,lose,-20.0
654,lose,-20.0
