game_id,result,reward
365,lose,-40.0
366,lose,-20.0
367,lose,-40.0
368,win,40.0
370,lose,-20.0
371,lose,-20.0
372,lose,-20.0
373,lose,-20.0
374,lose,-20.0
375,lose,-20.0
376,win,30.0
378,win,20.0
379,win,20.0
380,win,20.0
381,lose,-20.0
382,win,20.0
383,win,30.0
384,lose,-20.0
385,lose,-20.0
386,lose,-20.0
387,lose,-20.0
388,win,20.0
389,win,20.0
390,lose,-10.0
391,win,20.0
392,lose,-20.0
393,lose,-20.0
394,lose,-20.0
395,lose,-20.0
396,win,20.0
397,win,40.0
398,win,30.0
399,win,30.0
400,lose,-20.0
401,lose,-20.0
402,lose,-20.0
403,win,20.0
404,win,30.0
405,lose,-10.0
406,lose,-20.0
407,lose,-20.0
408,lose,-20.0
409,lose,-20.0
410,lose,-20.0
411,win,20.0
412,win,20.0
413,win,20.0
414,lose,-20.0
415,lose,-10.0
416,lose,-20.0
417,lose,-20.0
419,lose,-20.0
420,lose,-20.0
421,lose,-10.0
422,lose,-20.0
423,win,40.0
424,lose,-20.0
425,lose,-20.0
427,win,20.0
428,lose,-20.0
429,lose,-20.0
430,lose,-20.0
431,lose,-20.0
432,win,20.0
433,lose,-20.0
434,win,20.0
435,lose,-20.0
436,win,20.0
437,win,40.0
438,win,20.0
439,win,20.0
440,win,20.0
441,lose,-20.0
442,lose,-20.0
443,win,30.0
444,lose,-10.0
445,win,20.0
446,win,30.0
447,lose,-20.0
448,lose,-20.0
449,lose,-20.0
450,win,20.0
451,lose,-20.0
452,lose,-20.0
453,lose,-10.0
454,lose,-20.0
455,win,20.0
456,lose,-10.0
457,lose,-20.0
458,lose,-20.0
459,lose,-20.0
460,lose,-20.0
461,win,20.0
462,win,20.0
463,lose,-20.0
464,lose,-40.0
465,win,40.0
466,win,20.0
467,win,20.0
468,lose,-40.0
469,win,20.0
470,win,20.0
471,lose,-40.0
472,lose,-20.0
473,lose,-40.0
474,lose,-20.0
475,lose,-20.0
476,win,20.0
478,lose,-40.0
480,lose,-40.0
481,lose,-20.0
482,win,20.0
483,win,20.0
484,lose,-20.0
485,lose,-20.0
486,win,20.0
487,lose,-40.0
488,lose,-20.0
489,lose,-20.0
490,lose,-10.0
491,lose,-20.0
492,win,20.0
493,win,20.0
494,lose,-20.0
495,lose,-20.0
497,lose,-20.0
498,win,20.0
499,win,20.0
500,win,20.0
501,lose,-20.0
502,win,20.0
503,lose,-10.0
504,lose,-20.0
505,win,40.0
506,lose,-20.0
508,win,20.0
509,lose,-20.0
510,win,20.0
511,win,30.0
512,win,40.0
513,lose,-20.0
514,lose,-10.0
516,win,20.0
517,win,20.0
518,lose,-20.0
519,win,40.0
520,lose,-40.0
522,lose,-20.0
523,lose,-20.0
524,lose,-20.0
526,win,20.0
527,lose,-40.0
528,lose,-20.0
529,win,20.0
530,lose,-20.0
531,win,40.0
532,lose,-10.0
533,lose,-40.0
534,lose,-20.0
535,lose,-40.0
536,lose,-20.0
537,win,20.0
538,lose,-20.0
539,lose,-20.0
540,lose,-20.0
541,win,20.0
542,lose,-20.0
543,lose,-20.0
544,win,20.0
545,win,20.0
546,lose,-20.0
547,lose,-40.0
548,win,30.0
549,lose,-20.0
550,lose,-40.0
551,lose,-10.0
552,lose,-20.0
553,win,20.0
554,win,20.0
555,lose,-10.0
556,lose,-20.0
557,lose,-20.0
558,lose,-20.0
559,win,20.0
560,lose,-20.0
561,lose,-10.0
562,lose,-20.0
564,lose,-10.0
565,lose,-20.0
566,lose,-20.0
567,lose,-10.0
568,win,20.0
569,lose,-20.0
570,win,20.0
571,lose,-20.0
572,win,20.0
573,lose,-20.0
574,lose,-20.0
575,lose,-10.0
576,win,20.0
577,win,20.0
578,win,20.0
579,lose,-20.0
580,win,20.0
581,lose,-20.0
582,lose,-40.0
583,lose,-40.0
584,lose,-20.0
585,win,20.0
586,win,20.0
587,lose,-20.0
588,win,20.0
589,lose,-20.0
590,win,20.0
591,win,20.0
593,win,20.0
594,win,20.0
595,win,20.0
596,lose,-20.0
597,lose,-20.0
598,win,20.0
599,win,20.0
600,lose,-20.0
601,lose,-10.0
603,lose,-10.0
604,lose,-20.0
605,lose,-20.0
607,lose,-20.0
608,lose,-20.0
609,lose,-20.0
610,win,30.0
611,win,20.0
612,lose,-20.0
613,win,20.0
614,win,30.0
615,lose,-40.0
616,lose,-20.0
617,win,20.0
618,lose,-20.0
619,win,40.0
620,win,30.0
621,win,20.0
622,lose,-20.0
623,win,20.0
624,win,20.0
625,win,30.0
626,win,20.0
627,win,20.0
629,lose,-20.0
630,win,20.0
631,lose,-20.0
632,win,20.0
633,win,20.0
634,lose,-20.0
635,lose,-20.0
636,lose,-20.0
637,win,20.0
638,win,20.0
639,win,20.0
640,lose,-20.0
641,lose,-20.0
642,lose,-10.0
643,win,20.0
644,lose,-20.0
645,lose,-20.0
646,win,20.0
647,lose,-10.0
648,lose,-20.0
649,lose,-20.0
650,lose,-20.0
651,lose,-20.0
652,win,20.0
653,lose,-10.0
654,lose,-20.0
655,lose,-20.0
656,win,20.0
657,lose,-10.0
658,lose,-20.0
659,lose,-20.0
660,win,20.0
661,win,20.0
662,win,20.0
663,lose,-10.0
664,win,20.0
665,lose,-20.0
666,win,20.0
667,lose,-20.0
668,lose,-20.0
669,win,20.0
670,lose,-20.0
671,win,20.0
672,lose,-20.0
673,lose,-20.0
674,lose,-10.0
675,lose,-20.0
676,win,20.0
677,lose,-10.0
678,lose,-20.0
679,lose,-20.0
680,lose,-20.0
681,lose,-20.0
682,lose,-20.0
683,lose,-20.0
684,win,20.0
685,lose,-20.0
686,lose,-20.0
687,win,20.0
688,lose,-20.0
689,win,20.0
690,lose,-10.0
691,win,20.0
692,win,20.0
694,lose,-20.0
695,lose,-20.0
696,win,20.0
697,lose,-20.0
698,lose,-20.0
699,lose,-20.0
700,lose,-20.0
701,lose,-10.0
702,lose,-20.0
703,win,20.0
704,lose,-20.0
705,lose,-20.0
706,lose,-20.0
707,lose,-40.0
708,lose,-10.0
709,win,30.0
710,lose,-20.0
712,win,20.0
713,win,20.0
714,win,20.0
715,lose,-20.0
716,lose,-10.0
717,win,30.0
718,lose,-20.0
719,win,20.0
720,lose,-20.0
721,lose,-20.0
722,win,20.0
723,lose,-20.0
724,lose,-20.0
725,lose,-10.0
726,win,20.0
727,lose,-20.0
728,lose,-20.0
729,lose,-40.0
730,win,20.0
731,win,20.0
732,lose,-20.0
733,win,20.0
734,lose,-20.0
735,win,20.0
736,lose,-20.0
737,win,40.0
738,lose,-20.0
739,lose,-20.0
740,lose,-20.0
741,lose,-10.0
742,lose,-20.0
743,win,30.0
744,lose,-20.0
745,lose,-10.0
746,win,30.0
747,win,20.0
748,lose,-10.0
749,win,20.0
750,lose,-10.0
751,lose,-10.0
752,lose,-20.0
753,win,30.0
754,win,20.0
755,lose,-20.0
756,lose,-20.0
757,win,20.0
758,lose,-10.0
759,lose,-20.0
760,lose,-20.0
761,win,20.0
762,win,20.0
763,lose,-20.0
764,lose,-20.0
765,lose,-20.0
766,lose,-10.0
767,lose,-20.0
768,lose,-20.0
769,win,20.0
770,win,20.0
772,win,20.0
773,lose,-20.0
774,win,20.0
776,lose,-40.0
777,win,20.0
778,win,20.0
779,lose,-20.0
780,win,20.0
781,win,20.0
782,lose,-20.0
783,win,20.0
784,win,20.0
785,lose,-10.0
786,win,20.0
787,lose,-20.0
788,lose,-20.0
789,lose,-20.0
790,win,20.0
791,win,20.0
792,win,20.0
793,lose,-20.0
794,lose,-20.0
795,win,30.0
796,win,20.0
797,lose,-20.0
798,win,20.0
799,lose,-20.0
800,lose,-20.0
801,win,20.0
802,win,20.0
803,lose,-40.0
804,lose,-20.0
805,lose,-20.0
806,lose,-20.0
807,lose,-20.0
808,win,40.0
809,win,20.0
810,lose,-20.0
811,lose,-20.0
812,lose,-20.0
813,lose,-20.0
814,lose,-20.0
815,win,20.0
816,lose,-20.0
817,win,20.0
818,lose,-20.0
819,lose,-20.0
820,win,40.0
821,win,20.0
822,win,20.0
823,lose,-20.0
824,win,20.0
825,lose,-10.0
826,lose,-20.0
827,win,20.0
829,win,20.0
830,lose,-20.0
831,lose,-20.0
832,lose,-20.0
834,lose,-20.0
835,win,20.0
836,lose,-20.0
838,lose,-20.0
839,win,20.0
840,lose,-20.0
842,win,20.0
843,lose,-40.0
844,lose,-20.0
845,win,20.0
846,win,20.0
847,win,20.0
848,win,20.0
849,win,20.0
850,win,20.0
852,win,20.0
853,lose,-20.0
854,win,20.0
855,lose,-10.0
856,win,20.0
857,win,20.0
858,win,20.0
859,lose,-20.0
861,lose,-20.0
862,win,20.0
863,lose,-20.0
864,win,20.0
865,lose,-20.0
866,win,20.0
867,lose,-40.0
868,win,20.0
870,lose,-20.0
871,win,20.0
872,lose,-20.0
873,win,20.0
874,lose,-20.0
876,lose,-20.0
877,lose,-40.0
878,lose,-20.0
879,lose,-20.0
880,lose,-20.0
881,win,20.0
882,lose,-20.0
883,lose,-20.0
884,win,20.0
885,lose,-20.0
886,lose,-20.0
887,lose,-20.0
888,win,20.0
889,win,20.0
890,lose,-20.0
891,lose,-10.0
892,win,20.0
893,lose,-20.0
894,lose,-20.0
895,lose,-20.0
896,lose,-20.0
897,lose,-20.0
898,lose,-10.0
899,win,20.0
901,win,20.0
902,lose,-40.0
903,win,20.0
904,lose,-20.0
905,lose,-20.0
907,lose,-20.0
908,lose,-20.0
909,lose,-20.0
910,lose,-20.0
911,lose,-40.0
912,lose,-10.0
913,lose,-20.0
914,lose,-20.0
915,win,20.0
916,lose,-40.0
917,lose,-20.0
918,lose,-20.0
920,lose,-40.0
921,win,20.0
922,lose,-20.0
923,lose,-20.0
924,win,20.0
925,lose,-20.0
927,win,40.0
928,win,20.0
929,win,20.0
930,win,20.0
931,lose,-20.0
932,win,20.0
933,lose,-20.0
934,lose,-20.0
935,lose,-20.0
936,win,20.0
937,win,20.0
938,lose,-20.0
939,lose,-10.0
940,lose,-20.0
941,lose,-20.0
942,win,20.0
943,win,20.0
944,lose,-40.0
945,lose,-40.0
946,lose,-20.0
947,lose,-20.0
948,win,20.0
949,lose,-20.0
950,lose,-20.0
951,lose,-20.0
952,lose,-20.0
953,win,20.0
954,win,20.0
955,lose,-20.0
956,lose,-25.0
957,lose,-20.0
958,lose,-40.0
959,lose,-20.0
960,win,20.0
961,win,30.0
962,lose,-20.0
963,lose,-20.0
964,lose,-40.0
965,win,20.0
966,win,20.0
968,lose,-20.0
969,lose,-10.0
970,lose,-10.0
971,lose,-20.0
972,win,20.0
973,lose,-20.0
974,win,20.0
975,lose,-20.0
976,win,20.0
978,win,20.0
979,lose,-10.0
980,win,20.0
981,win,20.0
982,win,20.0
983,lose,-20.0
984,win,20.0
985,lose,-20.0
986,win,20.0
987,win,20.0
988,lose,-20.0
989,lose,-20.0
990,lose,-10.0
991,win,20.0
992,lose,-20.0
993,win,20.0
994,lose,-20.0
996,lose,-20.0
998,win,30.0
999,lose,-20.0
1000,lose,-20.0
1001,lose,-20.0
1002,lose,-20.0
1003,win,20.0
1004,win,20.0
1005,win,20.0
1006,lose,-20.0
1007,win,30.0
1008,lose,-10.0
1009,lose,-20.0
1010,win,20.0
1011,lose,-20.0
1012,win,30.0
1013,win,20.0
1014,win,20.0
1015,win,20.0
1016,win,20.0
1017,win,20.0
1018,lose,-20.0
1019,lose,-20.0
1020,win,20.0
1021,win,20.0
1022,win,20.0
1023,lose,-20.0
1024,lose,-20.0
1026,lose,-20.0
1027,lose,-20.0
1028,lose,-20.0
1029,win,20.0
1030,win,20.0
1031,win,20.0
1032,lose,-20.0
1033,lose,-20.0
1034,lose,-20.0
1035,lose,-25.0
1036,lose,-40.0
1037,win,20.0
1038,lose,-20.0
1039,lose,-10.0
1040,win,20.0
1041,win,20.0
1042,win,30.0
1043,win,20.0
1044,lose,-10.0
1045,lose,-20.0
1046,win,20.0
1047,win,20.0
1048,win,20.0
1049,lose,-20.0
1050,win,20.0
1051,win,20.0
1052,win,30.0
1053,lose,-20.0
1054,win,20.0
1055,lose,-20.0
1056,win,20.0
1057,win,20.0
1058,lose,-20.0
1059,lose,-20.0
1061,win,20.0
1062,win,20.0
1063,lose,-20.0
1064,lose,-40.0
1065,win,20.0
1066,win,20.0
1067,lose,-20.0
1068,win,20.0
1069,lose,-20.0
1070,win,20.0
1071,lose,-20.0
1072,win,20.0
1073,win,30.0
1074,lose,-20.0
1075,lose,-20.0
1076,lose,-20.0
1078,win,20.0
1079,win,20.0
1080,win,20.0
1082,lose,-20.0
1083,lose,-20.0
1084,lose,-20.0
1085,lose,-20.0
1086,lose,-20.0
1087,win,30.0
1088,lose,-20.0
1089,lose,-20.0
1090,lose,-20.0
1091,win,20.0
1092,win,20.0
1093,lose,-20.0
1094,lose,-20.0
1095,lose,-20.0
1096,lose,-20.0
1097,win,20.0
1098,lose,-20.0
1099,win,20.0
1100,lose,-10.0
1101,lose,-20.0
1102,lose,-10.0
1103,win,20.0
1104,lose,-20.0
1105,win,20.0
1106,lose,-20.0
1109,lose,-10.0
1110,win,20.0
1111,lose,-20.0
1112,lose,-20.0
1113,lose,-20.0
1115,win,20.0
1116,lose,-20.0
1117,win,20.0
1118,lose,-20.0
1119,lose,-20.0
1120,win,20.0
1122,lose,-20.0
1124,lose,-20.0
1125,win,20.0
1126,win,40.0
1127,win,20.0
1128,win,20.0
1129,win,20.0
1130,lose,-10.0
1131,lose,-20.0
1132,lose,-40.0
1134,win,20.0
1135,lose,-20.0
1136,lose,-40.0
1137,lose,-10.0
1138,win,40.0
1139,win,30.0
1141,lose,-20.0
1142,win,20.0
1143,lose,-40.0
1144,lose,-20.0
1146,win,20.0
1147,lose,-20.0
1148,win,40.0
1149,lose,-20.0
1150,lose,-10.0
1151,win,20.0
