game_id,result,reward
973,lose,-10.0
974,win,20.0
975,win,20.0
976,win,20.0
977,lose,-20.0
978,win,30.0
979,lose,-20.0
980,lose,-20.0
981,lose,-20.0
982,lose,-20.0
983,lose,-20.0
984,lose,-20.0
985,win,20.0
986,lose,-20.0
987,lose,-20.0
988,lose,-20.0
989,lose,-20.0
991,lose,-20.0
992,lose,-10.0
993,win,20.0
994,lose,-40.0
995,lose,-20.0
996,lose,-20.0
997,win,20.0
998,lose,-20.0
999,win,20.0
1000,lose,-20.0
